qid,retriever,strategy,rewritten_query,gold_doc_id,retrieved_doc_ids,gold_rank,recall@1,recall@5,recall@10,mrr,reward,retrieval_success,rank_gain,length_penalty,semantic_drift_penalty,semantic_similarity
6521755-1-2,bm25,structured,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀 두었는 몇,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0054_0015 KQ_0123_0000 KQ_0066_0014 KQ_0130_0005 KQ_0020_0002 KQ_0123_0004 KQ_0124_0058 KQ_0128_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9757637977600098
6521755-1-2,dense,structured,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀 두었는 몇,KQ_0001_0001,KQ_0001_0001 KQ_0123_0000 KQ_0113_0004 KQ_0091_0000 KQ_0132_0003 KQ_0046_0007 KQ_0124_0027 KQ_0124_0066 KQ_0058_0001 KQ_0046_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9757637977600098
6521755-1-2,hybrid,structured,알렉산더 헤이그 퍼트리샤 앤토이넷 폭스 결혼해 명의 자녀 두었는 몇,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0123_0000 KQ_0124_0027 KQ_0054_0015 KQ_0124_0066 KQ_0091_0004 KQ_0091_0003 KQ_0058_0001 KQ_0128_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9757637977600098
6457767-1-0,bm25,original,헤이그가 공부한 대학교는?,KQ_0001_0001,KQ_0001_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0000 KQ_0001_0001 KQ_0001_0003 KQ_0002_0000 KQ_0002_0001 KQ_0002_0002 KQ_0002_0003,5,0.0,1.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,1.0
6457767-1-0,dense,original,헤이그가 공부한 대학교는?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0132_0005 KQ_0001_0003 KQ_0001_0002 KQ_0006_0000 KQ_0098_0000 KQ_0123_0001 KQ_0048_0001 KQ_0132_0007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-1-0,hybrid,original,헤이그가 공부한 대학교는?,KQ_0001_0001,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0132_0005 KQ_0001_0003 KQ_0006_0000 KQ_0098_0000 KQ_0123_0001 KQ_0048_0001 KQ_0132_0007,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
6457767-1-0,bm25,keyword,헤이그 공부한 대학교,KQ_0001_0001,KQ_0132_0007 KQ_0095_0007 KQ_0001_0000 KQ_0121_0004 KQ_0124_0058 KQ_0125_0014 KQ_0132_0006 KQ_0097_0002 KQ_0016_0000 KQ_0132_0005,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9681617021560669
6457767-1-0,dense,keyword,헤이그 공부한 대학교,KQ_0001_0001,KQ_0001_0001 KQ_0098_0000 KQ_0132_0005 KQ_0006_0000 KQ_0048_0001 KQ_0001_0000 KQ_0123_0001 KQ_0099_0000 KQ_0001_0002 KQ_0124_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9681617021560669
6457767-1-0,hybrid,keyword,헤이그 공부한 대학교,KQ_0001_0001,KQ_0132_0007 KQ_0001_0000 KQ_0095_0007 KQ_0132_0005 KQ_0121_0004 KQ_0132_0006 KQ_0016_0000 KQ_0124_0058 KQ_0097_0002 KQ_0132_0011,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9681617021560669
6457767-1-0,bm25,expanded,헤이그가 공부한 대학교는? 교육기관,KQ_0001_0001,KQ_0001_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0000 KQ_0001_0001 KQ_0001_0003 KQ_0002_0000 KQ_0002_0001 KQ_0002_0002 KQ_0002_0003,5,0.0,1.0,1.0,0.2,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9863271117210388
6457767-1-0,dense,expanded,헤이그가 공부한 대학교는? 교육기관,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0132_0005 KQ_0006_0000 KQ_0098_0000 KQ_0001_0003 KQ_0123_0001 KQ_0001_0002 KQ_0124_0006 KQ_0048_0001,1,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9863271117210388
6457767-1-0,hybrid,expanded,헤이그가 공부한 대학교는? 교육기관,KQ_0001_0001,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0132_0005 KQ_0006_0000 KQ_0098_0000 KQ_0001_0003 KQ_0123_0001 KQ_0124_0006 KQ_0048_0001,2,0.0,1.0,1.0,0.5,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9863271117210388
6457767-1-0,bm25,prompt,헤이그 공부한 대학교,KQ_0001_0001,KQ_0132_0007 KQ_0095_0007 KQ_0001_0000 KQ_0121_0004 KQ_0124_0058 KQ_0125_0014 KQ_0132_0006 KQ_0097_0002 KQ_0016_0000 KQ_0132_0005,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9681617021560669
6457767-1-0,dense,prompt,헤이그 공부한 대학교,KQ_0001_0001,KQ_0001_0001 KQ_0098_0000 KQ_0132_0005 KQ_0006_0000 KQ_0048_0001 KQ_0001_0000 KQ_0123_0001 KQ_0099_0000 KQ_0001_0002 KQ_0124_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9681617021560669
6457767-1-0,hybrid,prompt,헤이그 공부한 대학교,KQ_0001_0001,KQ_0132_0007 KQ_0001_0000 KQ_0095_0007 KQ_0132_0005 KQ_0121_0004 KQ_0132_0006 KQ_0016_0000 KQ_0124_0058 KQ_0097_0002 KQ_0132_0011,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9681617021560669
6457767-1-0,bm25,structured,헤이그 공부한 대학교,KQ_0001_0001,KQ_0132_0007 KQ_0095_0007 KQ_0001_0000 KQ_0121_0004 KQ_0124_0058 KQ_0125_0014 KQ_0132_0006 KQ_0097_0002 KQ_0016_0000 KQ_0132_0005,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9681617021560669
6457767-1-0,dense,structured,헤이그 공부한 대학교,KQ_0001_0001,KQ_0001_0001 KQ_0098_0000 KQ_0132_0005 KQ_0006_0000 KQ_0048_0001 KQ_0001_0000 KQ_0123_0001 KQ_0099_0000 KQ_0001_0002 KQ_0124_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9681617021560669
6457767-1-0,hybrid,structured,헤이그 공부한 대학교,KQ_0001_0001,KQ_0132_0007 KQ_0001_0000 KQ_0095_0007 KQ_0132_0005 KQ_0121_0004 KQ_0132_0006 KQ_0016_0000 KQ_0124_0058 KQ_0097_0002 KQ_0132_0011,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9681617021560669
6457767-1-1,bm25,original,헤이그의 부인은 누구인가?,KQ_0001_0001,KQ_0001_0001 KQ_0000_0000 KQ_0000_0001 KQ_0001_0000 KQ_0001_0002 KQ_0001_0003 KQ_0002_0000 KQ_0002_0001 KQ_0002_0002 KQ_0002_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-1-1,dense,original,헤이그의 부인은 누구인가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0091_0000 KQ_0091_0003 KQ_0091_0001 KQ_0132_0003 KQ_0091_0004 KQ_0122_0005 KQ_0001_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-1-1,hybrid,original,헤이그의 부인은 누구인가?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0001_0002 KQ_0091_0000 KQ_0091_0003 KQ_0091_0001 KQ_0132_0003 KQ_0091_0004 KQ_0122_0005 KQ_0001_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6457767-1-1,bm25,keyword,헤이그 부인 누구인,KQ_0001_0001,KQ_0001_0000 KQ_0107_0000 KQ_0122_0004 KQ_0124_0058 KQ_0098_0000 KQ_0097_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0002,9,0.0,0.0,1.0,0.1111111111111111,0.5555555555555556,1.0,-0.8888888888888888,0.0,0.0,0.9801963567733765
6457767-1-1,dense,keyword,헤이그 부인 누구인,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0091_0003 KQ_0001_0002 KQ_0091_0000 KQ_0132_0003 KQ_0091_0001 KQ_0122_0005 KQ_0122_0000 KQ_0122_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9801963567733765
6457767-1-1,hybrid,keyword,헤이그 부인 누구인,KQ_0001_0001,KQ_0001_0000 KQ_0122_0004 KQ_0098_0000 KQ_0107_0000 KQ_0124_0058 KQ_0097_0002 KQ_0001_0001 KQ_0091_0003 KQ_0001_0002 KQ_0091_0000,7,0.0,0.0,1.0,0.14285714285714285,0.6666666666666667,1.0,-0.6666666666666666,0.0,0.0,0.9801963567733765
6457767-1-1,bm25,expanded,헤이그의 부인은 누구인가? 인물 사람 대표 작가 선수 대통령,KQ_0001_0001,KQ_0072_0010 KQ_0133_0000 KQ_0001_0001 KQ_0032_0001 KQ_0054_0047 KQ_0105_0002 KQ_0132_0001 KQ_0040_0000 KQ_0095_0008 KQ_0119_0002,3,0.0,1.0,1.0,0.3333333333333333,0.7888888888888889,1.0,-0.2222222222222222,2.0,0.0,0.9447339773178101
6457767-1-1,dense,expanded,헤이그의 부인은 누구인가? 인물 사람 대표 작가 선수 대통령,KQ_0001_0001,KQ_0001_0000 KQ_0001_0001 KQ_0001_0002 KQ_0001_0003 KQ_0058_0001 KQ_0098_0000 KQ_0091_0003 KQ_0122_0004 KQ_0113_0004 KQ_0091_0001,2,0.0,1.0,1.0,0.5,0.8444444444444444,1.0,-0.1111111111111111,2.0,0.0,0.9447339773178101
6457767-1-1,hybrid,expanded,헤이그의 부인은 누구인가? 인물 사람 대표 작가 선수 대통령,KQ_0001_0001,KQ_0001_0001 KQ_0072_0010 KQ_0001_0000 KQ_0122_0004 KQ_0001_0002 KQ_0098_0000 KQ_0040_0000 KQ_0001_0003 KQ_0119_0002 KQ_0032_0001,1,1.0,1.0,1.0,1.0,0.9,1.0,0.0,2.0,0.0,0.9447339773178101
6457767-1-1,bm25,prompt,헤이그 부인 누구인,KQ_0001_0001,KQ_0001_0000 KQ_0107_0000 KQ_0122_0004 KQ_0124_0058 KQ_0098_0000 KQ_0097_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0002,9,0.0,0.0,1.0,0.1111111111111111,0.5555555555555556,1.0,-0.8888888888888888,0.0,0.0,0.9801963567733765
6457767-1-1,dense,prompt,헤이그 부인 누구인,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0091_0003 KQ_0001_0002 KQ_0091_0000 KQ_0132_0003 KQ_0091_0001 KQ_0122_0005 KQ_0122_0000 KQ_0122_0004,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9801963567733765
6457767-1-1,hybrid,prompt,헤이그 부인 누구인,KQ_0001_0001,KQ_0001_0000 KQ_0122_0004 KQ_0098_0000 KQ_0107_0000 KQ_0124_0058 KQ_0097_0002 KQ_0001_0001 KQ_0091_0003 KQ_0001_0002 KQ_0091_0000,7,0.0,0.0,1.0,0.14285714285714285,0.6666666666666667,1.0,-0.6666666666666666,0.0,0.0,0.9801963567733765
6457767-1-1,bm25,structured,헤이그 부인 누구인 누구,KQ_0001_0001,KQ_0001_0000 KQ_0107_0000 KQ_0122_0004 KQ_0124_0058 KQ_0098_0000 KQ_0097_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0002,9,0.0,0.0,1.0,0.1111111111111111,0.5388888888888889,1.0,-0.8888888888888888,0.3333333333333333,0.0,0.9774404764175415
6457767-1-1,dense,structured,헤이그 부인 누구인 누구,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0091_0003 KQ_0001_0002 KQ_0091_0000 KQ_0122_0005 KQ_0132_0003 KQ_0091_0001 KQ_0122_0000 KQ_0122_0004,1,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.0,0.3333333333333333,0.0,0.9774404764175415
6457767-1-1,hybrid,structured,헤이그 부인 누구인 누구,KQ_0001_0001,KQ_0001_0000 KQ_0122_0004 KQ_0098_0000 KQ_0107_0000 KQ_0124_0058 KQ_0097_0002 KQ_0001_0001 KQ_0091_0003 KQ_0001_0002 KQ_0091_0000,7,0.0,0.0,1.0,0.14285714285714285,0.65,1.0,-0.6666666666666666,0.3333333333333333,0.0,0.9774404764175415
6539187-1-0,bm25,original,알렉산더 헤이그가 나온 대학교는?,KQ_0001_0001,KQ_0123_0000 KQ_0001_0002 KQ_0020_0002 KQ_0001_0000 KQ_0123_0004 KQ_0077_0002 KQ_0019_0003 KQ_0117_0000 KQ_0025_0006 KQ_0056_0003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6539187-1-0,dense,original,알렉산더 헤이그가 나온 대학교는?,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0132_0005 KQ_0001_0002 KQ_0006_0000 KQ_0001_0003 KQ_0098_0000 KQ_0123_0001 KQ_0099_0000 KQ_0132_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-0,hybrid,original,알렉산더 헤이그가 나온 대학교는?,KQ_0001_0001,KQ_0001_0002 KQ_0001_0000 KQ_0123_0000 KQ_0020_0002 KQ_0123_0004 KQ_0074_0000 KQ_0124_0006 KQ_0117_0000 KQ_0075_0006 KQ_0001_0001,10,0.0,0.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-0,bm25,keyword,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0000 KQ_0123_0000 KQ_0132_0007 KQ_0095_0007 KQ_0020_0002 KQ_0121_0004 KQ_0123_0004 KQ_0124_0058 KQ_0125_0014 KQ_0132_0006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662564396858215
6539187-1-0,dense,keyword,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0001 KQ_0006_0000 KQ_0132_0005 KQ_0001_0000 KQ_0098_0000 KQ_0123_0001 KQ_0099_0000 KQ_0001_0002 KQ_0132_0007 KQ_0132_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9662564396858215
6539187-1-0,hybrid,keyword,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0000 KQ_0132_0007 KQ_0123_0000 KQ_0132_0005 KQ_0132_0006 KQ_0121_0004 KQ_0001_0001 KQ_0095_0007 KQ_0020_0002 KQ_0016_0000,7,0.0,0.0,1.0,0.14285714285714285,1.1666666666666667,1.0,0.3333333333333333,0.0,0.0,0.9662564396858215
6539187-1-0,bm25,expanded,알렉산더 헤이그가 나온 대학교는? 교육기관,KQ_0001_0001,KQ_0123_0000 KQ_0001_0002 KQ_0020_0002 KQ_0001_0000 KQ_0123_0004 KQ_0077_0002 KQ_0019_0003 KQ_0117_0000 KQ_0025_0006 KQ_0056_0003,,0.0,0.0,0.0,0.0,-0.0125,0.0,0.0,0.25,0.0,0.9862028956413269
6539187-1-0,dense,expanded,알렉산더 헤이그가 나온 대학교는? 교육기관,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0006_0000 KQ_0132_0005 KQ_0001_0002 KQ_0098_0000 KQ_0001_0003 KQ_0123_0001 KQ_0124_0006 KQ_0099_0000,1,1.0,1.0,1.0,1.0,0.9875,1.0,0.0,0.25,0.0,0.9862028956413269
6539187-1-0,hybrid,expanded,알렉산더 헤이그가 나온 대학교는? 교육기관,KQ_0001_0001,KQ_0001_0002 KQ_0001_0000 KQ_0123_0000 KQ_0020_0002 KQ_0124_0006 KQ_0123_0004 KQ_0074_0000 KQ_0075_0006 KQ_0001_0001 KQ_0117_0000,9,0.0,0.0,1.0,0.1111111111111111,1.0430555555555556,1.0,0.1111111111111111,0.25,0.0,0.9862028956413269
6539187-1-0,bm25,prompt,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0000 KQ_0123_0000 KQ_0132_0007 KQ_0095_0007 KQ_0020_0002 KQ_0121_0004 KQ_0123_0004 KQ_0124_0058 KQ_0125_0014 KQ_0132_0006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662564396858215
6539187-1-0,dense,prompt,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0001 KQ_0006_0000 KQ_0132_0005 KQ_0001_0000 KQ_0098_0000 KQ_0123_0001 KQ_0099_0000 KQ_0001_0002 KQ_0132_0007 KQ_0132_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9662564396858215
6539187-1-0,hybrid,prompt,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0000 KQ_0132_0007 KQ_0123_0000 KQ_0132_0005 KQ_0132_0006 KQ_0121_0004 KQ_0001_0001 KQ_0095_0007 KQ_0020_0002 KQ_0016_0000,7,0.0,0.0,1.0,0.14285714285714285,1.1666666666666667,1.0,0.3333333333333333,0.0,0.0,0.9662564396858215
6539187-1-0,bm25,structured,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0000 KQ_0123_0000 KQ_0132_0007 KQ_0095_0007 KQ_0020_0002 KQ_0121_0004 KQ_0123_0004 KQ_0124_0058 KQ_0125_0014 KQ_0132_0006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9662564396858215
6539187-1-0,dense,structured,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0001 KQ_0006_0000 KQ_0132_0005 KQ_0001_0000 KQ_0098_0000 KQ_0123_0001 KQ_0099_0000 KQ_0001_0002 KQ_0132_0007 KQ_0132_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9662564396858215
6539187-1-0,hybrid,structured,알렉산더 헤이그 나온 대학교,KQ_0001_0001,KQ_0001_0000 KQ_0132_0007 KQ_0123_0000 KQ_0132_0005 KQ_0132_0006 KQ_0121_0004 KQ_0001_0001 KQ_0095_0007 KQ_0020_0002 KQ_0016_0000,7,0.0,0.0,1.0,0.14285714285714285,1.1666666666666667,1.0,0.3333333333333333,0.0,0.0,0.9662564396858215
6539187-1-1,bm25,original,육군사관학교에서 졸업한 헤이그가 제일 처음 소위로 발령받은 부대는 무엇이었나?,KQ_0001_0001,KQ_0126_0000 KQ_0001_0001 KQ_0132_0007 KQ_0001_0002 KQ_0058_0009 KQ_0059_0005 KQ_0121_0003 KQ_0058_0013 KQ_0054_0038 KQ_0008_0012,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-1,dense,original,육군사관학교에서 졸업한 헤이그가 제일 처음 소위로 발령받은 부대는 무엇이었나?,KQ_0001_0001,KQ_0001_0001 KQ_0123_0001 KQ_0123_0003 KQ_0001_0000 KQ_0003_0000 KQ_0001_0002 KQ_0006_0000 KQ_0063_0000 KQ_0124_0005 KQ_0124_0006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-1,hybrid,original,육군사관학교에서 졸업한 헤이그가 제일 처음 소위로 발령받은 부대는 무엇이었나?,KQ_0001_0001,KQ_0001_0001 KQ_0126_0000 KQ_0001_0002 KQ_0132_0007 KQ_0058_0009 KQ_0121_0003 KQ_0062_0007 KQ_0058_0013 KQ_0054_0038 KQ_0125_0007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-1,bm25,keyword,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대 무엇이었나,KQ_0001_0001,KQ_0126_0000 KQ_0132_0007 KQ_0001_0000 KQ_0072_0014 KQ_0124_0023 KQ_0098_0003 KQ_0121_0000 KQ_0059_0005 KQ_0121_0003 KQ_0124_0030,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.985405683517456
6539187-1-1,dense,keyword,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대 무엇이었나,KQ_0001_0001,KQ_0001_0001 KQ_0123_0001 KQ_0001_0002 KQ_0003_0000 KQ_0001_0000 KQ_0006_0000 KQ_0123_0003 KQ_0124_0005 KQ_0024_0000 KQ_0063_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.985405683517456
6539187-1-1,hybrid,keyword,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대 무엇이었나,KQ_0001_0001,KQ_0126_0000 KQ_0001_0000 KQ_0132_0007 KQ_0001_0001 KQ_0124_0023 KQ_0121_0000 KQ_0124_0058 KQ_0121_0003 KQ_0125_0007 KQ_0062_0007,4,0.0,1.0,1.0,0.25,0.8333333333333334,1.0,-0.3333333333333333,0.0,0.0,0.985405683517456
6539187-1-1,bm25,expanded,육군사관학교에서 졸업한 헤이그가 제일 처음 소위로 발령받은 부대는 무엇이었나? 대학 교육기관,KQ_0001_0001,KQ_0126_0000 KQ_0125_0007 KQ_0001_0001 KQ_0132_0007 KQ_0001_0002 KQ_0058_0009 KQ_0125_0006 KQ_0059_0005 KQ_0121_0003 KQ_0099_0000,3,0.0,1.0,1.0,0.3333333333333333,0.9333333333333333,1.0,-0.1111111111111111,0.2222222222222222,0.0,0.9878169894218445
6539187-1-1,dense,expanded,육군사관학교에서 졸업한 헤이그가 제일 처음 소위로 발령받은 부대는 무엇이었나? 대학 교육기관,KQ_0001_0001,KQ_0001_0001 KQ_0123_0001 KQ_0006_0000 KQ_0124_0006 KQ_0003_0000 KQ_0124_0005 KQ_0123_0003 KQ_0001_0000 KQ_0125_0005 KQ_0001_0002,1,1.0,1.0,1.0,1.0,0.9888888888888889,1.0,0.0,0.2222222222222222,0.0,0.9878169894218445
6539187-1-1,hybrid,expanded,육군사관학교에서 졸업한 헤이그가 제일 처음 소위로 발령받은 부대는 무엇이었나? 대학 교육기관,KQ_0001_0001,KQ_0001_0001 KQ_0126_0000 KQ_0125_0007 KQ_0001_0002 KQ_0132_0007 KQ_0099_0000 KQ_0125_0006 KQ_0058_0009 KQ_0124_0087 KQ_0121_0003,1,1.0,1.0,1.0,1.0,0.9888888888888889,1.0,0.0,0.2222222222222222,0.0,0.9878169894218445
6539187-1-1,bm25,prompt,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대,KQ_0001_0001,KQ_0126_0000 KQ_0132_0007 KQ_0001_0000 KQ_0072_0014 KQ_0124_0023 KQ_0098_0003 KQ_0121_0000 KQ_0059_0005 KQ_0121_0003 KQ_0124_0030,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.9659715890884399
6539187-1-1,dense,prompt,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대,KQ_0001_0001,KQ_0001_0001 KQ_0001_0002 KQ_0006_0000 KQ_0123_0001 KQ_0001_0000 KQ_0003_0000 KQ_0063_0000 KQ_0123_0003 KQ_0024_0000 KQ_0054_0005,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9659715890884399
6539187-1-1,hybrid,prompt,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대,KQ_0001_0001,KQ_0126_0000 KQ_0001_0000 KQ_0132_0007 KQ_0001_0001 KQ_0124_0023 KQ_0121_0000 KQ_0124_0058 KQ_0121_0003 KQ_0125_0007 KQ_0091_0001,4,0.0,1.0,1.0,0.25,0.8333333333333334,1.0,-0.3333333333333333,0.0,0.0,0.9659715890884399
6539187-1-1,bm25,structured,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대 무엇이었나,KQ_0001_0001,KQ_0126_0000 KQ_0132_0007 KQ_0001_0000 KQ_0072_0014 KQ_0124_0023 KQ_0098_0003 KQ_0121_0000 KQ_0059_0005 KQ_0121_0003 KQ_0124_0030,,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,0.0,0.0,0.985405683517456
6539187-1-1,dense,structured,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대 무엇이었나,KQ_0001_0001,KQ_0001_0001 KQ_0123_0001 KQ_0001_0002 KQ_0003_0000 KQ_0001_0000 KQ_0006_0000 KQ_0123_0003 KQ_0124_0005 KQ_0024_0000 KQ_0063_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.985405683517456
6539187-1-1,hybrid,structured,육군사관학교 졸업한 헤이그 제일 처음 소위 발령받 부대 무엇이었나,KQ_0001_0001,KQ_0126_0000 KQ_0001_0000 KQ_0132_0007 KQ_0001_0001 KQ_0124_0023 KQ_0121_0000 KQ_0124_0058 KQ_0121_0003 KQ_0125_0007 KQ_0062_0007,4,0.0,1.0,1.0,0.25,0.8333333333333334,1.0,-0.3333333333333333,0.0,0.0,0.985405683517456
6539187-1-2,bm25,original,1950년 헤이그와 결혼한 여자의 이름은?,KQ_0001_0001,KQ_0046_0000 KQ_0063_0000 KQ_0001_0001 KQ_0088_0003 KQ_0054_0004 KQ_0124_0003 KQ_0008_0009 KQ_0122_0000 KQ_0124_0027 KQ_0054_0027,3,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-2,dense,original,1950년 헤이그와 결혼한 여자의 이름은?,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0001_0000 KQ_0001_0002 KQ_0039_0000 KQ_0091_0000 KQ_0091_0003 KQ_0124_0066 KQ_0046_0001 KQ_0122_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-2,hybrid,original,1950년 헤이그와 결혼한 여자의 이름은?,KQ_0001_0001,KQ_0046_0000 KQ_0001_0001 KQ_0122_0000 KQ_0063_0000 KQ_0124_0003 KQ_0054_0004 KQ_0124_0002 KQ_0088_0003 KQ_0059_0002 KQ_0124_0027,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-2,bm25,keyword,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0056_0003 KQ_0007_0005 KQ_0093_0001 KQ_0001_0001 KQ_0088_0003 KQ_0001_0000 KQ_0046_0000 KQ_0124_0003 KQ_0132_0004 KQ_0126_0002,4,0.0,1.0,1.0,0.25,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9851239919662476
6539187-1-2,dense,keyword,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0091_0000 KQ_0039_0000 KQ_0091_0003 KQ_0001_0000 KQ_0124_0066 KQ_0001_0002 KQ_0046_0001 KQ_0046_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9851239919662476
6539187-1-2,hybrid,keyword,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0046_0000 KQ_0056_0003 KQ_0122_0000 KQ_0124_0003 KQ_0088_0003 KQ_0007_0005 KQ_0093_0001 KQ_0054_0004,1,1.0,1.0,1.0,1.0,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9851239919662476
